IDENT_PSN,FAMNO_PSN,IUNO_PSN,PERSON_NUMBER,PERS_WT
58448550,1,01,02,02475253
58452718,1,01,01,04269538
58460927,1,01,01,01195208
58460927,1,01,02,01482765
58472628,1,01,01,02019603
58472628,1,01,02,02369708
58476795,1,01,01,04294392
58482674,1,01,01,04343740
58482674,1,01,02,04246231
58492068,1,01,01,04927356
58492068,1,01,03,05117115
58492068,1,01,04,04177741
58492068,1,02,01,06182391
58504634,1,01,01,04946889
58505409,1,01,01,04347368
58510048,1,01,01,01783611
58510048,1,01,02,01482765
58511025,1,01,01,02943109
58511025,1,01,02,03474859
58516532,1,01,01,03375333
58516532,1,01,02,02345882
58516532,1,01,03,01834375
58517097,1,01,01,05105000
58518724,1,01,01,03310170
58518724,1,01,03,03619615
58552018,1,01,01,06167428
58578965,1,01,01,02660294
58578965,1,01,02,03728220
58582052,1,01,01,05162716
58582052,1,01,02,04572476
58586609,1,01,01,04513730
58586609,1,02,01,04513730
58593251,1,01,01,02296625
58598043,1,01,01,04750113
58605377,1,01,01,04750113
58605377,1,01,02,04280127
58605377,1,02,01,04626530
58605377,1,03,01,04652363
58613951,1,01,01,04343740
58629324,1,01,01,06349250
58629324,1,01,02,03890454
58648457,1,01,01,02977000
58648457,1,01,02,02886451
58649843,1,01,01,04143684
58657661,1,01,01,01895280
58657661,1,01,02,02185851
58668676,1,01,01,02977000
58668676,1,01,02,02886451
58668676,1,01,03,02976129
58668676,1,01,04,02728571
58677103,1,01,01,01751923
58683504,1,01,01,02460000
58685468,1,01,01,05634843
58685468,1,02,01,07081600
58690766,1,01,01,02269473
58690766,1,01,02,01945555
58690766,1,02,01,01991494
58690766,1,03,01,01991494
58700586,1,01,01,04775270
58700586,1,01,02,04821811
58713890,1,01,01,04775270
58713890,2,01,01,04294392
58718118,1,01,01,04670722
58718118,1,01,02,03962285
58721954,1,01,01,04440975
58728407,1,01,01,02366862
58728407,1,01,02,02462727
58728623,1,01,01,02062209
58728623,1,01,02,01981213
58734083,1,01,01,01041290
58734083,1,01,02,01281875
58734083,1,02,01,01439069
58736998,1,01,01,02374785
58736998,1,01,02,02462727
58742338,1,01,01,04143684
58742338,1,01,02,05331707
58746135,1,01,01,05157187
58746135,1,01,02,04684642
58746152,1,01,01,03317685
58746232,1,01,01,02943109
58746232,1,01,02,03319047
58749933,1,01,01,01439069
58749933,1,01,02,01452166
58749933,1,01,03,01433333
58751076,1,01,01,04074074
58751076,1,01,02,03719245
58752755,1,01,01,05614111
58752755,1,01,02,05422376
58759094,1,01,01,04134809
58759094,1,01,02,04871396
58759094,1,02,01,04507740
58759094,1,03,01,04507740
58773941,1,01,01,04946889
58773941,2,01,01,04821811
58775135,1,01,01,04343740
58775135,1,01,02,04246231
58787679,1,01,01,04909666
58787679,1,01,02,05428076
58787679,1,01,03,04164615
58787679,1,02,01,06081176
58801865,1,01,01,01524242
58805060,1,01,01,01174347
58805060,1,01,02,01116600
58805060,1,02,01,01171578
58810505,1,01,01,04507740
58810505,1,01,02,04909100
58816931,1,01,01,02118974
58821872,1,01,01,03207023
58821872,2,01,01,03370752
58822754,1,01,01,05309909
58822754,1,01,02,05053507
58822932,1,01,01,01721290
58826528,1,01,01,01202051
58826528,1,01,02,01280212
58826528,1,02,01,01072857
58826627,1,01,01,02943109
58826627,1,01,02,03215857
58828789,1,01,01,05309909
58828789,1,01,02,05053507
58828789,1,01,03,06748800
58853762,1,01,01,04647927
58853762,1,01,02,04246231
58859992,1,01,01,05162716
58859992,1,01,02,04572476
58859992,1,01,03,05117115
58859992,1,01,04,04177741
58867626,1,01,01,02319629
58867626,1,01,02,02207361
58869993,1,01,01,02595531
58869993,1,01,02,02185851
58886169,1,01,01,02374785
58886169,2,01,01,02539428
58888588,1,01,01,04246231
58888588,2,01,01,04280127
58891813,1,01,01,05309909
58891813,1,01,02,05053507
58891813,1,01,03,06329642
58896334,1,01,01,02572424
58896334,1,01,02,03835000
58896972,1,01,01,05162716
58896972,1,01,02,04572476
58896972,1,02,01,04570158
58907769,1,01,01,04427405
58912605,1,01,01,04294392
58916245,1,01,01,04216944
58916245,1,01,02,04661086
58916245,1,02,01,04210559
58916946,1,01,01,05309909
58916946,1,01,02,04808657
58917954,1,01,01,02035683
58917954,1,01,02,02092307
58923355,1,01,01,03973030
58927120,1,01,01,06234216
58927120,1,01,02,05053507
58932758,1,01,01,03199398
58932758,1,01,02,03728220
58934552,1,01,01,03544608
58934552,1,01,02,03962285
58935073,1,01,01,05512420
58935073,1,01,02,04816687
58953349,1,01,01,01531315
58962918,1,01,01,01245000
58966722,1,01,01,03431184
58966722,2,01,01,03905932
58974656,1,01,01,05562748
58983765,1,01,01,04750113
58983765,1,01,02,04280127
58984901,1,01,01,04437675
58984901,1,01,02,04294392
58986528,1,01,01,02062209
58986528,1,01,02,01981213
59010314,1,01,01,04427405
59010314,1,01,02,04816687
59011835,1,01,01,01822682
59011835,1,01,02,02343714
59016216,1,01,01,02507258
59016216,1,01,02,02306774
59040349,1,01,01,02062209
59040349,1,01,02,01981213
59047011,1,01,01,04581257
59047011,1,01,02,04808657
59053985,1,01,01,02374785
59053985,1,01,02,02475253
59054441,1,01,01,03310170
59054441,1,01,02,02881641
59054441,1,02,01,03619615
59056609,1,01,01,01984271
59056609,1,02,01,02343714
59056609,2,01,01,01822682
59058814,1,01,01,02964666
59058814,1,01,02,03728220
59083335,1,01,01,01689200
59086123,1,01,01,04343740
59086123,1,01,02,04280127
59091116,1,01,01,02943109
59091116,1,01,02,03319047
59095522,1,01,01,02218586
59096504,1,01,01,05879583
59096504,1,01,02,04237794
59102596,1,01,01,02507258
59102596,1,01,02,02306774
59120557,1,01,01,04280127
59121379,1,01,01,02241801
59121969,1,01,01,02129090
59123116,1,01,01,03455328
59123116,1,01,02,03474859
59140446,1,01,01,04074074
59140446,1,01,02,03574390
59158959,1,01,01,04946889
59158959,1,01,02,04909100
59160841,1,01,01,03848529
59160841,1,01,02,02752631
59160862,1,01,01,04670722
59160862,1,01,02,03812660
59165156,1,01,01,04471855
59165156,1,01,02,03812660
59172290,1,01,01,02370576
59172290,2,01,01,02109485
59182409,1,01,01,03172959
59190409,1,01,01,06234216
59190409,1,01,02,05776049
59190409,1,02,01,05023437
59195460,1,01,01,03848529
59195460,1,01,02,03215857
59201444,1,01,01,02370576
59201444,1,01,02,02316730
59201444,1,01,03,01525090
59202823,1,01,01,03637083
59205449,1,01,01,01482413
59213415,1,01,01,05634843
59213415,2,01,01,04440508
59226143,1,01,01,02319629
59226143,2,01,01,01885294
59231780,1,01,01,03455328
59231780,1,01,02,03170882
59233717,1,01,01,04380294
59238670,1,01,01,02135434
59241364,1,01,01,02218586
59241364,1,02,01,02370576
59243975,1,01,01,04775270
59243975,1,01,02,04821811
59245378,1,01,01,02660294
59245378,1,01,02,02796746
59264898,1,01,01,02401250
59264898,1,01,02,02386341
59264898,1,02,01,02870909
59279854,1,01,01,04343740
59279854,1,01,02,04262429
59280212,1,01,01,01895280
59280212,1,01,02,02143037
59280517,1,01,01,04613015
59289519,1,01,01,04649500
59289519,1,01,02,04998013
59289519,1,01,03,04552549
59289519,1,02,01,04782142
59289519,1,03,01,04652363
59292624,1,01,01,02271470
59292624,1,01,02,02274054
59310912,1,01,01,02683773
59328437,1,01,01,03574390
59328461,1,01,01,04380294
59332454,1,01,01,05422376
59332454,1,02,01,04819090
59332454,2,01,01,08260500
59332576,1,01,01,04946889
59332576,1,01,02,04294392
59343949,1,01,01,01524242
59343949,1,01,02,01553125
59345914,1,01,01,01666153
59345914,1,01,02,01583571
59347793,1,01,01,05105000
59347793,1,01,02,04244698
59348305,1,01,01,02062209
59348305,2,01,01,02121176
59355367,1,01,01,02422820
59355367,1,01,02,02386341
59355367,1,02,01,02840000
59355523,1,01,01,01308363
59355523,1,01,02,01057142
59355523,1,01,03,01880000
59355523,1,02,01,01312000
59355813,1,01,01,03544608
59355813,1,01,02,05141764
59356498,1,01,01,05512420
59356498,1,01,02,04871396
59358728,1,01,01,02250526
59358728,2,01,01,02485714
59368505,1,01,01,01689200
59368505,1,01,02,01684615
59368505,1,02,01,01157931
59369562,1,01,01,04091265
59369562,1,01,02,04823896
59369562,1,01,03,07547333
59377928,1,01,01,02374785
59377928,1,01,02,02135517
59378022,1,01,01,03004126
59378022,1,01,02,03574390
59380152,1,01,01,05440240
59380152,1,01,02,04871396
59381672,1,01,01,04750113
59381672,1,01,02,04576179
59381672,1,01,03,05172093
59382845,1,01,01,04858024
59387631,1,01,01,05395555
59398474,1,01,01,04437675
59398474,1,01,02,04294392
59400022,1,01,01,05309909
59400022,2,01,01,05053507
59400869,1,01,01,04858024
59400869,1,01,02,04872377
59410934,1,01,01,04995960
59410934,1,01,02,04280127
59410934,1,02,01,04552549
59410934,1,03,01,05175813
59411417,1,01,01,02019603
59413942,1,01,01,05440240
59413942,1,01,02,05305515
59413942,1,02,01,04775270
59413942,1,03,01,04937037
59419116,1,01,01,05162716
59419116,1,01,02,04294392
59419116,1,02,01,05231645
59423749,1,01,01,02366862
59423749,1,01,02,02213648
59423749,1,01,03,01580384
59441331,1,01,01,04995960
59441331,1,01,02,04998013
59441331,1,02,01,04760181
59441331,1,03,01,04513730
59463175,1,01,01,03282000
59463175,1,01,02,03160666
59470657,1,01,01,01585384
59470657,1,01,02,01157931
59474328,1,01,01,04909666
59474328,1,01,02,05428076
59477405,1,01,01,05597368
59477405,1,01,02,03890454
59478127,1,01,01,06150416
59488321,1,01,01,03207023
59488321,1,01,02,03091162
59494506,1,01,01,02208490
59494506,1,01,02,02218586
59500655,1,01,01,02369708
59500655,1,02,01,02753870
59500655,1,03,01,02539428
59503106,1,01,01,03420337
59503106,1,01,02,03319047
59512875,1,01,01,03544608
59512875,1,01,02,03962285
59515322,1,01,01,04647927
59515322,1,01,02,04280127
59515322,1,01,03,04552549
59524081,1,01,01,04101300
59524081,1,01,02,04244698
59524081,1,02,01,04513730
59535068,1,01,01,02218586
59537619,1,01,01,02092307
59543550,1,01,01,05512420
59543550,1,01,02,05305515
59543550,1,01,03,04177741
59543550,1,02,01,05660000
59546679,1,01,01,04347368
59551932,1,01,01,04471855
59551932,1,01,02,03812660
59553508,1,01,01,02062209
59553508,1,01,02,01981213
59556362,1,01,01,05149381
59556362,1,01,02,05776049
59556362,1,02,01,07081600
59568135,1,01,01,02350526
59568135,1,01,02,02425384
59592526,1,01,01,05440240
59592526,1,01,02,05305515
59592526,1,02,01,04821811
59599620,1,01,01,03596956
59599620,1,01,02,02462727
59603400,1,01,01,04101300
59603400,1,01,02,04210559
59605526,1,01,01,05157187
59605526,1,01,02,04684642
59608971,1,01,01,03848529
59608971,1,01,02,03317685
59612061,1,01,01,04750113
59612061,1,01,02,04576179
59612061,1,01,03,05714878
59622763,1,01,01,06234216
59622763,1,01,02,05422376
59623603,1,01,01,02425483
59623603,1,01,02,02146181
59627131,1,01,01,02300000
59627131,1,01,02,02369708
59627131,1,02,01,02350540
59630008,1,01,01,04437675
59630008,1,01,02,04572476
59630008,1,01,03,04655961
59632827,1,01,01,02370576
59632827,1,01,02,02316730
59640437,1,01,01,01885294
59646701,1,01,01,02917916
59646701,1,01,02,02548571
59652398,1,01,01,03236712
59652398,1,02,01,03199398
59654190,1,01,01,05198787
59654190,2,01,01,04928611
59671595,1,01,01,03544608
59671595,1,01,02,03962285
59678112,1,01,01,03533066
59678112,1,02,01,03091162
59680978,1,01,01,02943109
59680978,1,01,02,03317685
59687419,1,01,01,03431184
59687419,1,01,02,03533066
59690826,1,01,01,03282000
59690826,1,01,02,03160666
59690959,1,01,01,02143037
59702127,1,01,01,04101300
59702127,1,01,02,04210559
59707777,1,01,01,03403750
59707777,1,01,02,04380294
59714002,1,01,01,02129090
59714002,1,01,02,02369708
59714002,1,01,03,02350540
59714002,1,02,01,02380857
59737803,1,01,01,02035683
59737803,1,01,02,01984271
59740841,1,01,01,04343740
59740841,1,01,02,04246231
59745522,1,01,01,02129090
59745522,1,01,02,01850000
59745522,1,01,03,02499062
59781202,1,01,01,02881641
59781202,1,02,01,03619615
59781202,1,03,01,02419534
59785606,1,01,01,02572424
59785606,1,01,02,03091162
59785606,1,02,01,02532307
59789114,1,01,01,04134809
59789114,1,01,02,05305515
59789114,1,02,01,05136071
59789306,1,01,01,05597368
59800225,1,01,01,02556250
59800496,1,01,01,01945555
59803207,1,01,01,03848529
59803207,1,01,02,03215857
59808064,1,01,01,02062209
59817121,1,01,01,02507258
59817121,1,01,02,01667777
59817335,1,01,01,02421333
59817335,1,01,02,02135517
59823934,1,01,01,02943109
59823934,1,01,02,03215857
59828726,1,01,01,02366862
59828726,1,01,02,02135517
59833697,1,01,01,04858024
59833697,1,01,02,04347368
59856452,1,01,01,04684642
59856452,1,02,01,04244698
59856452,1,03,01,04760181
59859307,1,01,01,04995960
59859307,1,01,02,04576179
59859307,1,01,03,04040312
59859307,1,01,04,04444642
59862950,1,01,01,05162716
59862950,1,01,02,04927356
59862950,1,01,03,04834117
59862950,1,01,04,04655961
59864784,1,01,01,04210559
59883681,1,01,01,04750113
59883681,1,01,02,04576179
59883681,1,02,01,04652363
59887210,1,01,01,04471855
59887210,1,01,02,03637083
59899303,1,01,01,04317424
59899303,2,01,01,05395555
59913200,1,01,01,04343740
59913200,1,01,02,04246231
59914444,1,01,01,02593000
59918299,1,01,01,04507740
59920262,1,01,01,05521935
59920262,1,01,02,04269538
59924018,1,01,01,02129090
59924018,1,01,02,02369708
59924018,1,01,03,02595000
59924018,1,01,04,01580384
59957575,1,01,01,03319047
59961266,1,01,01,04995960
59961266,1,01,02,04576179
59961266,1,02,01,04552549
59974889,1,01,01,04513730
59974889,1,01,02,04262429
59978273,1,01,01,04967000
59978273,1,01,02,04289393
59983812,1,01,01,03207023
59983812,1,02,01,02802571
59984743,1,01,01,03403750
59984743,1,01,02,04380294
59986085,1,01,01,04347368
59986085,1,02,01,04347368
59992402,1,01,01,02269473
59995391,1,01,01,04581257
59995391,1,01,02,04808657
60013876,1,01,01,01666153
60013876,1,01,02,01600769
60015684,1,01,01,04513730
60015684,1,01,02,04067258
60022603,1,01,01,05162716
60028153,1,01,01,05309909
60028153,1,01,02,05053507
60041462,1,01,01,05634843
60041462,1,01,02,04440975
60062730,1,01,01,04775270
60062730,1,01,02,04821811
60065325,1,01,01,02112900
60065325,1,01,02,02113981
60066516,1,01,01,04649500
60066516,1,01,02,04998013
60066516,1,01,03,05025660
60066516,1,02,01,04760181
60075704,1,01,01,02595531
60075704,1,01,02,02143037
60081561,1,01,01,01991494
60081561,1,01,02,02121176
60101927,1,01,01,04998013
60101927,1,01,03,05419574
60101927,1,02,01,04513730
60115469,1,01,01,02595531
60115469,1,01,02,02185851
60123589,1,01,01,04946889
60123589,1,01,02,04570158
60128652,1,01,01,05597368
60128652,1,01,02,05331707
60144195,1,01,01,04471855
60144195,2,01,01,04040000
60167394,1,01,01,02392750
60167394,1,01,02,02556250
60170995,1,01,01,04143684
60170995,1,01,02,05484814
60182098,1,01,01,02112900
60182098,1,01,02,02369708
60187126,1,01,01,05597368
60191762,1,01,01,04343740
60191762,1,01,02,04280127
60192545,1,01,01,02113981
60192545,1,02,01,02363947
60192545,1,03,01,02485714
60197381,1,01,01,01783611
60197381,1,01,02,01482765
60200255,1,01,01,03199398
60200255,1,01,02,02796746
60200675,1,01,01,03905932
60205866,1,01,01,02505000
60205866,1,02,01,02310909
60206870,1,01,01,01981213
60208016,1,01,01,04246231
60210613,1,01,01,03420337
60210613,1,01,02,03215857
60221402,1,01,01,01315744
60221402,1,01,02,01531315
60234914,1,01,01,03431184
60234914,2,01,01,02977000
60235748,1,01,01,02943109
60235748,1,01,02,03215857
60239553,1,01,01,02422820
60239553,1,01,02,02386341
60241098,1,01,01,02593750
60241098,1,01,02,02307272
60244840,1,01,01,01895280
60244840,1,01,02,02358363
60246499,1,01,01,01367647
60246499,2,01,01,01245000
60248530,1,01,01,03480666
60248530,1,01,02,04466896
60253875,1,01,01,03637083
60259608,1,01,01,03848529
60259608,1,01,02,03317685
60259608,2,01,01,04162800
60273017,1,01,01,04613015
60273017,2,01,01,04775270
60273017,3,01,01,04613015
60297873,1,01,01,01124000
60297873,1,01,02,01373947
60298760,1,01,01,02660294
60298760,1,01,02,02796746
60299031,1,01,01,02143037
60300498,1,01,01,02582500
60301436,1,01,01,04507740
60301436,1,01,02,06195000
60306962,1,01,01,04775270
60306962,1,01,02,04237794
60308343,1,01,01,02593750
60311985,1,01,01,04581257
60311985,1,01,02,04808657
60313475,1,01,01,01981213
60313475,2,01,01,02035683
60320083,1,01,01,01895280
60320083,1,01,02,02185851
60322217,1,01,01,04371351
60322217,1,01,02,04382875
60330903,1,01,01,05278971
60351542,1,01,01,04507740
60351542,1,01,02,04821811
60356958,1,01,01,01316774
60356958,1,01,02,01482413
60361398,1,01,01,02374785
60361398,1,01,02,02135517
60373528,1,01,01,03587187
60373528,2,01,01,03060833
60373528,3,01,01,03233823
60377021,1,01,01,02127564
60379099,1,01,01,03326530
60379099,1,01,02,03319047
60382548,1,01,01,02350086
60382548,1,01,03,02380857
60382548,1,01,04,02490666
60382548,1,02,01,01895280
60382548,1,03,01,01936888
60382548,1,04,01,02595000
60385866,1,01,01,04365294
60385866,1,01,02,04823896
60395191,1,01,01,02956666
60396285,1,01,01,04343740
60396285,1,01,02,04246231
60406666,1,01,01,02185851
60415776,1,01,01,02127564
60415776,1,01,02,01945555
60417699,1,01,01,06234216
60417699,1,01,02,05422376
60417699,1,02,01,04819090
60421258,1,01,01,04927356
60421258,1,02,01,05660000
60422127,1,01,01,04576179
60422127,1,01,03,04552549
60422127,1,02,01,04040312
60425796,1,01,01,05309909
60431786,1,01,01,02019603
60431786,1,01,02,02350086
60431786,1,01,03,02539428
60431786,1,01,04,01580384
60432442,1,01,01,02062209
60432442,1,01,02,01981213
60432442,1,01,03,02110975
60443987,1,01,01,04393174
60443987,1,01,02,04244698
60443987,1,02,01,04513730
60445426,1,01,01,03431184
60445426,1,01,02,03533066
60445426,1,02,01,04121304
60447875,1,01,01,02127564
60447875,1,01,02,01945555
60447875,1,02,01,02274054
60455319,1,01,01,04909100
60467282,1,01,01,02595531
60467282,1,01,02,02185851
60469675,1,01,01,02592957
60477966,1,01,01,04371351
60477966,1,01,02,05713333
60483003,1,01,01,02425384
60506885,1,01,01,04750113
60507081,1,01,01,02146181
60511791,1,01,01,05307851
60515538,1,01,01,04581257
60515538,1,01,02,05053507
60523076,1,01,01,04946889
60525868,1,01,01,04427405
60525868,1,01,02,04816687
60525868,1,01,03,04937037
60525868,1,02,01,04347368
60525868,1,03,01,06182391
60528841,1,01,01,04424800
60533214,1,01,01,03455328
60533214,1,01,02,03474859
60552180,1,01,01,01530615
60552180,1,01,02,01600769
60553908,1,01,01,02358363
60553908,1,01,03,01936888
60553908,1,02,01,02462727
60567185,1,01,01,05231645
60567185,1,01,02,04347368
60573753,1,01,01,05105000
60573753,1,01,02,04576179
60574624,1,01,01,01981213
60574869,1,01,01,03431184
60574869,1,01,02,03533066
60574869,2,01,01,02660294
60574869,2,01,02,02796746
60575380,1,01,01,04216944
60575380,1,01,02,04571681
60576295,1,01,01,01516333
60576295,1,01,02,01452166
60584652,1,01,01,04649500
60584652,1,01,02,05307851
60584652,1,01,03,05332608
60584652,1,01,04,05172093
60588351,1,01,01,03973030
60588351,1,01,02,03905932
60591898,1,01,01,04513730
60591898,1,01,02,04040312
60606379,1,01,01,02366862
60606379,1,01,02,02135517
60609306,1,01,01,04951100
60609306,1,02,01,04928611
60613056,1,01,01,04694918
60613056,1,02,01,03474859
60614825,1,01,01,04471855
60614825,1,01,02,03812660
60627301,1,01,01,02977000
60627301,1,01,02,02881641
60627301,1,02,01,02728571
60631825,1,01,01,02208214
60631825,1,01,02,02307272
60633487,1,01,01,02366862
60633487,1,01,02,02135517
60634138,1,01,01,02292333
60634138,1,01,02,02296625
60636715,1,01,01,06195000
60636715,1,02,01,04570158
60638562,1,01,01,02541666
60638562,1,02,01,02887169
60644321,1,01,01,06167428
60647243,1,01,01,04750113
60647243,1,01,02,04246231
60652963,1,01,01,03719245
60655079,1,01,01,02964666
60655079,1,01,02,03370752
60671224,1,01,01,02135434
60671224,1,01,02,01565833
60679740,1,01,01,04101300
60679740,1,01,02,04571681
60686319,1,01,01,02374785
60686319,2,01,01,02499062
60689579,1,01,01,05419574
60691049,1,01,01,02340350
60691049,1,01,02,02350086
60691049,1,01,03,01580384
60691049,1,02,01,01936888
